parcel_id,yield_year,window,NDVI_mean,NDVI_median,EVI_mean,EVI_median,NDRE_mean,NDRE_median,NDWI_mean,NDWI_median,SAVI_mean,SAVI_median,CIre_mean,CIre_median,GNDVI_mean,GNDVI_median,MTCI_mean,MTCI_median,n_img
C-9,2022,Enve,0.41001533333333334,0.3982825,0.26628816666666666,0.268758,0.31196833333333335,0.301411,-0.5279256666666666,-0.5079145,0.273107,0.2669245,0.7569328333333334,0.7226005,0.5279256666666666,0.5079145,2.1962888333333335,2.123452,6
C-9,2022,Flor,0.368434,0.368434,0.268729,0.268729,0.266405,0.266405,-0.477723,-0.477723,0.272468,0.272468,0.577843,0.577843,0.477723,0.477723,1.862752,1.862752,1
C-9,2022,Reposo,0.392668,0.392668,0.274972,0.274972,0.309101,0.309101,-0.490145,-0.490145,0.264745,0.264745,0.747639,0.747639,0.490145,0.490145,2.579934,2.579934,1
C-9,2023,Crec,0.3732391,0.367346,0.2576486,0.262556,0.2775452,0.2727255,-0.4770719,-0.46595549999999997,0.2578479,0.2582,0.6315803,0.6177285,0.4770719,0.46595549999999997,1.9530010999999998,2.0414785,10
C-9,2023,Cuaj,0.3714678,0.365569,0.2681402,0.26798,0.2683598,0.265224,-0.4654782,-0.458814,0.2622028,0.260272,0.6042996,0.587172,0.4654782,0.458814,1.9603802,2.000225,5
C-9,2023,Enve,0.40230950000000004,0.395135,0.25415366666666667,0.2520115,0.302212,0.297504,-0.5141936666666667,-0.5020065,0.2621273333333333,0.25626099999999996,0.7081756666666666,0.6959355,0.5141936666666667,0.5020065,2.088857,2.065,6
C-9,2023,Flor,0.3835826666666666,0.384964,0.2858056666666667,0.286852,0.27520066666666665,0.272926,-0.480419,-0.479028,0.276378,0.278217,0.6206776666666667,0.620341,0.480419,0.479028,1.997774,1.929568,3
C-9,2024,Brot,0.420654,0.420654,0.265083,0.265083,0.315068,0.315068,-0.516119,-0.516119,0.261454,0.261454,0.767054,0.767054,0.516119,0.516119,2.209309,2.209309,1
C-9,2024,Crec,0.3829031666666667,0.3798545,0.2670531666666667,0.2658125,0.29336216666666665,0.288219,-0.47523983333333336,-0.472777,0.2624085,0.261672,0.6889419999999999,0.66197,0.47523983333333336,0.472777,1.8807715,1.8584395,6
C-9,2024,Enve,0.39993433333333334,0.40859900000000005,0.25107283333333336,0.2509325,0.30619916666666663,0.308909,-0.4984525,-0.503454,0.25372183333333337,0.255159,0.7270438333333332,0.7292855,0.4984525,0.503454,2.2140385,2.1828079999999996,6
C-9,2024,Flor,0.374085,0.374085,0.2787485,0.2787485,0.280136,0.280136,-0.4654445,-0.4654445,0.26743799999999995,0.26743799999999995,0.6352805,0.6352805,0.4654445,0.4654445,2.105453,2.105453,2
