parcel_id,yield_year,CIre_mean_Brot,CIre_mean_Crec,CIre_mean_Cuaj,CIre_mean_Enve,CIre_mean_Flor,CIre_mean_Reposo,CIre_median_Brot,CIre_median_Crec,CIre_median_Cuaj,CIre_median_Enve,CIre_median_Flor,CIre_median_Reposo,EVI_mean_Brot,EVI_mean_Crec,EVI_mean_Cuaj,EVI_mean_Enve,EVI_mean_Flor,EVI_mean_Reposo,EVI_median_Brot,EVI_median_Crec,EVI_median_Cuaj,EVI_median_Enve,EVI_median_Flor,EVI_median_Reposo,GNDVI_mean_Brot,GNDVI_mean_Crec,GNDVI_mean_Cuaj,GNDVI_mean_Enve,GNDVI_mean_Flor,GNDVI_mean_Reposo,GNDVI_median_Brot,GNDVI_median_Crec,GNDVI_median_Cuaj,GNDVI_median_Enve,GNDVI_median_Flor,GNDVI_median_Reposo,MTCI_mean_Brot,MTCI_mean_Crec,MTCI_mean_Cuaj,MTCI_mean_Enve,MTCI_mean_Flor,MTCI_mean_Reposo,MTCI_median_Brot,MTCI_median_Crec,MTCI_median_Cuaj,MTCI_median_Enve,MTCI_median_Flor,MTCI_median_Reposo,NDRE_mean_Brot,NDRE_mean_Crec,NDRE_mean_Cuaj,NDRE_mean_Enve,NDRE_mean_Flor,NDRE_mean_Reposo,NDRE_median_Brot,NDRE_median_Crec,NDRE_median_Cuaj,NDRE_median_Enve,NDRE_median_Flor,NDRE_median_Reposo,NDVI_mean_Brot,NDVI_mean_Crec,NDVI_mean_Cuaj,NDVI_mean_Enve,NDVI_mean_Flor,NDVI_mean_Reposo,NDVI_median_Brot,NDVI_median_Crec,NDVI_median_Cuaj,NDVI_median_Enve,NDVI_median_Flor,NDVI_median_Reposo,NDWI_mean_Brot,NDWI_mean_Crec,NDWI_mean_Cuaj,NDWI_mean_Enve,NDWI_mean_Flor,NDWI_mean_Reposo,NDWI_median_Brot,NDWI_median_Crec,NDWI_median_Cuaj,NDWI_median_Enve,NDWI_median_Flor,NDWI_median_Reposo,SAVI_mean_Brot,SAVI_mean_Crec,SAVI_mean_Cuaj,SAVI_mean_Enve,SAVI_mean_Flor,SAVI_mean_Reposo,SAVI_median_Brot,SAVI_median_Crec,SAVI_median_Cuaj,SAVI_median_Enve,SAVI_median_Flor,SAVI_median_Reposo
C-10,2023,,0.6916991,0.6712232,0.7359105,0.6272283333333334,,,0.6973775,0.642049,0.7241205,0.622353,,,0.278458,0.2991368,0.26829733333333333,0.29474833333333333,,,0.2834045,0.294553,0.26602950000000003,0.297564,,,0.47988980000000003,0.4702216,0.5077753333333334,0.46700366666666665,,,0.4775185,0.461447,0.5001555,0.466526,,,1.9878936,2.25282,2.165874,2.1107513333333334,,,2.064689,2.112568,2.1400635,2.017862,,,0.28960379999999997,0.2815078,0.30454866666666663,0.27211233333333334,,,0.2880125,0.273409,0.30103349999999995,0.270765,,,0.3864012,0.3850622,0.40520266666666666,0.37690433333333334,,,0.385856,0.377724,0.401636,0.37784,,,-0.47988980000000003,-0.4702216,-0.5077753333333334,-0.46700366666666665,,,-0.4775185,-0.461447,-0.5001555,-0.466526,,,0.2727715,0.2852282,0.2714921666666667,0.27845533333333333,,,0.2767945,0.28225,0.26726150000000004,0.281095,
C-10,2024,0.792153,0.7081568333333333,,0.7320176666666667,0.6635445,,0.792153,0.6799145,,0.7321005,0.6635445,,0.279799,0.27939916666666664,,0.25790966666666665,0.295783,,0.279799,0.277826,,0.25873199999999996,0.295783,,0.512495,0.47716166666666665,,0.49389900000000003,0.4694555,,0.512495,0.47469249999999996,,0.49784649999999997,0.4694555,,2.458751,2.0160346666666666,,2.1003271666666667,2.0817544999999997,,2.458751,1.9432530000000001,,2.055222,2.0817544999999997,,0.318485,0.2957551666666667,,0.3048653333333333,0.2853295,,0.318485,0.2893965,,0.30783150000000004,0.2853295,,0.426778,0.3919531666666667,,0.4020055,0.3864865,,0.426778,0.38771849999999997,,0.4076995,0.3864865,,-0.512495,-0.47716166666666665,,-0.49389900000000003,-0.4694555,,-0.512495,-0.47469249999999996,,-0.49784649999999997,-0.4694555,,0.271238,0.27116816666666665,,0.2576565,0.279277,,0.271238,0.269302,,0.2572715,0.279277,
C-11,2016,,,,0.739171,,,,,,0.739171,,,,,,0.279984,,,,,,0.279984,,,,,,0.487676,,,,,,0.487676,,,,,,2.304695,,,,,,2.304695,,,,,,0.311112,,,,,,0.311112,,,,,,0.389482,,,,,,0.389482,,,,,,-0.487676,,,,,,-0.487676,,,,,,0.273139,,,,,,0.273139,,
C-11,2017,,0.619134,0.617726,,,,,0.619134,0.617726,,,,,0.257878,0.262193,,,,,0.257878,0.262193,,,,,0.455623,0.447376,,,,,0.455623,0.447376,,,,,1.410688,2.13754,,,,,1.410688,2.13754,,,,,0.275349,0.271212,,,,,0.275349,0.271212,,,,,0.352294,0.345991,,,,,0.352294,0.345991,,,,,-0.455623,-0.447376,,,,,-0.455623,-0.447376,,,,,0.251971,0.252928,,,,,0.251971,0.252928,,,
C-11,2018,,0.698789,0.6757535,0.726814,,0.995212,,0.698789,0.6757535,0.726814,,0.995212,,0.287669,0.300725,0.289734,,0.291022,,0.287669,0.300725,0.289734,,0.291022,,0.47368,0.4698065,0.497042,,0.563318,,0.47368,0.4698065,0.497042,,0.563318,,2.16706,2.0482585,2.127131,,3.012224,,2.16706,2.0482585,2.127131,,3.012224,,0.291975,0.28795000000000004,0.303112,,0.369379,,0.291975,0.28795000000000004,0.303112,,0.369379,,0.382362,0.37970000000000004,0.400111,,0.475653,,0.382362,0.37970000000000004,0.400111,,0.475653,,-0.47368,-0.4698065,-0.497042,,-0.563318,,-0.47368,-0.4698065,-0.497042,,-0.563318,,0.273489,0.283993,0.278361,,0.294302,,0.273489,0.283993,0.278361,,0.294302
C-11,2019,,0.6605222857142857,0.6741055,0.67584025,,,,0.666058,0.6741055,0.65837,,,,0.2657404285714286,0.28896849999999996,0.2561175,,,,0.267435,0.28896849999999996,0.25547,,,,0.465095,0.465432,0.48908975,,,,0.474923,0.465432,0.48889000000000005,,,,1.99902,2.3429245,1.381859,,,,1.983847,2.3429245,1.560285,,,,0.28994385714285714,0.289446,0.29380675,,,,0.290295,0.289446,0.290303,,,,0.3671457142857143,0.37111400000000005,0.3784505,,,,0.374243,0.37111400000000005,0.376012,,,,-0.465095,-0.465432,-0.48908975,,,,-0.474923,-0.465432,-0.48889000000000005,,,,0.2585927142857143,0.2747615,0.25729525,,,,0.26139,0.2747615,0.2563935,,
C-11,2020,0.633918,0.6182763636363636,0.5619253333333334,0.6529461999999999,0.561156,0.757608,0.633918,0.619514,0.562883,0.658436,0.561156,0.757608,0.266414,0.24953536363636364,0.25522566666666663,0.24321099999999998,0.24706650000000002,0.256681,0.266414,0.252283,0.254478,0.240923,0.24706650000000002,0.256681,0.46319,0.45997727272727273,0.45719099999999996,0.47849240000000004,0.449882,0.535316,0.46319,0.463253,0.462252,0.488771,0.449882,0.535316,,1.9615384545454546,1.955285,2.2359283999999997,1.9169270000000003,2.362614,,1.814863,1.900167,2.089397,1.9169270000000003,2.362614,0.279396,0.27783654545454545,0.259315,0.288252,0.258177,0.318196,0.279396,0.277379,0.259197,0.292372,0.258177,0.318196,0.372048,0.352465,0.3449866666666666,0.3695376,0.345435,0.413246,0.372048,0.358542,0.348834,0.373292,0.345435,0.413246,-0.46319,-0.45997727272727273,-0.45719099999999996,-0.47849240000000004,-0.449882,-0.535316,-0.46319,-0.463253,-0.462252,-0.488771,-0.449882,-0.535316,0.2611,0.2480680909090909,0.2541616666666667,0.24553320000000003,0.2437605,0.271341,0.2611,0.250729,0.257711,0.243256,0.2437605,0.271341
C-11,2021,,0.6572297692307691,0.608103,0.8214756666666667,0.624067,0.765711,,0.655085,0.606894,0.799622,0.624067,0.765711,,0.25596992307692307,0.2777096666666667,0.2669183333333333,0.29438,0.255548,,0.258612,0.278067,0.268404,0.29438,0.255548,,0.4645154615384615,0.4622625,0.5303063333333333,0.488736,0.528416,,0.466404,0.460424,0.520656,0.488736,0.528416,,2.513475818181818,1.968002,2.771604,1.940627,3.342165,,2.122325,1.9741805000000001,2.850344,1.940627,3.342165,,0.28384915384615383,0.26919733333333334,0.3237663333333333,0.276867,0.319045,,0.284918,0.2682995,0.319004,0.276867,0.319045,,0.36027715384615383,0.35903233333333334,0.4139296666666667,0.381826,0.410578,,0.360185,0.3599415,0.405548,0.381826,0.410578,,-0.4645154615384615,-0.4622625,-0.5303063333333333,-0.488736,-0.528416,,-0.466404,-0.460424,-0.520656,-0.488736,-0.528416,,0.25213407692307693,0.26799766666666663,0.27074566666666666,0.293796,0.263368,,0.253061,0.267941,0.266912,0.293796,0.263368
C-11,2022,0.794939,0.6706635,0.651601,0.7811819999999999,0.646503,0.714895,0.794939,0.695084,0.651601,0.758102,0.646503,0.714895,0.291479,0.268619,0.288303,0.27040899999999995,0.281531,0.260079,0.291479,0.267144,0.288303,0.270119,0.281531,0.260079,0.533963,0.472205375,0.466568,0.5354171666666666,0.491441,0.480621,0.533963,0.48241900000000004,0.466568,0.5246474999999999,0.491441,0.480621,2.292052,2.0040395,2.231248,2.263301,2.213267,2.594926,2.292052,2.199592,2.231248,2.227787,2.213267,2.594926,0.321049,0.28568375,0.277066,0.31674566666666665,0.284376,0.297574,0.321049,0.292724,0.277066,0.312789,0.284376,0.297574,0.432724,0.3750435,0.374164,0.42410416666666667,0.390664,0.379817,0.432724,0.38307749999999996,0.374164,0.4190205,0.390664,0.379817,-0.533963,-0.472205375,-0.466568,-0.5354171666666666,-0.491441,-0.480621,-0.533963,-0.48241900000000004,-0.466568,-0.5246474999999999,-0.491441,-0.480621,0.297775,0.26216875,0.274044,0.27721633333333334,0.283456,0.254968,0.297775,0.26579949999999997,0.274044,0.2726135,0.283456,0.254968
C-11,2023,,0.6699352000000001,0.6684058,0.7384404999999999,0.686284,,,0.6631795,0.64334,0.728064,0.67542,,,0.2675327,0.2959958,0.26139666666666667,0.305989,,,0.2729865,0.299629,0.258494,0.307275,,,0.4877868,0.482665,0.522374,0.49715666666666664,,,0.4791415,0.471339,0.5105735,0.494764,,,1.8454414,1.957403,2.034687,2.0416433333333335,,,1.8634065,1.903762,2.1149,2.046006,,,0.2879616,0.2858248,0.3097533333333333,0.29327,,,0.285042,0.276869,0.3054165,0.288987,,,0.3890835,0.3983888,0.4157326666666667,0.411562,,,0.38438150000000004,0.383661,0.4093565,0.411182,,,-0.4877868,-0.482665,-0.522374,-0.49715666666666664,,,-0.4791415,-0.471339,-0.5105735,-0.494764,,,0.26590220000000003,0.2849906,0.2683845,0.292776,,,0.2670895,0.276685,0.263102,0.295178,
C-11,2024,0.803468,0.7078129999999999,,0.7408579999999999,0.661184,,0.803468,0.678925,,0.7435005,0.661184,,0.272638,0.268956,,0.2500023333333333,0.286701,,0.272638,0.2682145,,0.249022,0.286701,,0.523617,0.4820678333333333,,0.5029896666666667,0.4735735,,0.523617,0.4798535,,0.5087360000000001,0.4735735,,2.379713,2.169052166666667,,2.1775828333333336,2.2935615,,2.379713,2.086519,,2.1177409999999997,2.2935615,,0.324004,0.29795366666666667,,0.3100645,0.2858845,,0.324004,0.29211699999999996,,0.31372900000000004,0.2858845,,0.434492,0.39142883333333334,,0.40576666666666666,0.3872015,,0.434492,0.38765950000000005,,0.4148045,0.3872015,,-0.523617,-0.4820678333333333,,-0.5029896666666667,-0.4735735,,-0.523617,-0.4798535,,-0.5087360000000001,-0.4735735,,0.267701,0.2645415,,0.2528708333333333,0.2746065,,0.267701,0.264,,0.25407599999999997,0.2746065,
C-9,2016,,,,0.645265,,,,,,0.645265,,,,,,0.254664,,,,,,0.254664,,,,,,0.460807,,,,,,0.460807,,,,,,2.141124,,,,,,2.141124,,,,,,0.286236,,,,,,0.286236,,,,,,0.352432,,,,,,0.352432,,,,,,-0.460807,,,,,,-0.460807,,,,,,0.250762,,,,,,0.250762,,
C-9,2017,,0.588805,0.55653,,,,,0.588805,0.55653,,,,,0.247912,0.247328,,,,,0.247912,0.247328,,,,,0.447926,0.432031,,,,,0.447926,0.432031,,,,,1.953224,1.896097,,,,,1.953224,1.896097,,,,,0.266563,0.253614,,,,,0.266563,0.253614,,,,,0.337002,0.324244,,,,,0.337002,0.324244,,,,,-0.447926,-0.432031,,,,,-0.447926,-0.432031,,,,,0.244419,0.240507,,,,,0.244419,0.240507,,,
C-9,2018,,0.635853,0.659808,0.626308,,0.893553,,0.635853,0.659808,0.626308,,0.893553,,0.27622,0.29408999999999996,0.266655,,0.275313,,0.27622,0.29408999999999996,0.266655,,0.275313,,0.464266,0.465698,0.478549,,0.542571,,0.464266,0.465698,0.478549,,0.542571,,1.912697,2.1744595,0.038075,,2.805901,,1.912697,2.1744595,0.038075,,2.805901,,0.277056,0.2854565,0.277512,,0.347386,,0.277056,0.2854565,0.277512,,0.347386,,0.365675,0.37095049999999996,0.365053,,0.444025,,0.365675,0.37095049999999996,0.365053,,0.444025,,-0.464266,-0.465698,-0.478549,,-0.542571,,-0.464266,-0.465698,-0.478549,,-0.542571,,0.265113,0.27998900000000004,0.260286,,0.279266,,0.265113,0.27998900000000004,0.260286,,0.279266
C-9,2019,,0.6142391428571428,0.6302095,0.63116975,,,,0.613701,0.6302095,0.613254,,,,0.25515114285714285,0.27711,0.24945925,,,,0.256376,0.27711,0.247016,,,,0.4506211428571429,0.4474865,0.4748665,,,,0.458954,0.4474865,0.475475,,,,1.9362415714285715,2.08906,2.11437325,,,,1.929544,2.08906,1.9337445,,,,0.27718057142857144,0.277028,0.28170375000000003,,,,0.278738,0.277028,0.278912,,,,0.3482244285714286,0.35029299999999997,0.3633595,,,,0.354727,0.35029299999999997,0.3609095,,,,-0.4506211428571429,-0.4474865,-0.4748665,,,,-0.458954,-0.4474865,-0.475475,,,,0.24882514285714286,0.2633515,0.25095125,,,,0.252158,0.2633515,0.2502,,
C-9,2020,0.655408,0.5456034545454546,0.5276573333333333,0.5489346,0.5049385,0.703938,0.655408,0.554825,0.530371,0.557294,0.5049385,0.703938,0.270485,0.23581345454545455,0.24634133333333333,0.2281462,0.2453845,0.257235,0.270485,0.236531,0.24367,0.228298,0.2453845,0.257235,0.475969,0.4414522727272727,0.4455976666666667,0.45217260000000004,0.4384205,0.515494,0.475969,0.44017,0.453234,0.461996,0.4384205,0.515494,1.940237,1.7269195454545454,1.775792,1.7902624,1.8697095,1.990652,1.940237,1.726154,1.785983,1.735313,1.8697095,1.990652,0.283979,0.2590093636363636,0.2512933333333333,0.2614058,0.24200850000000002,0.306703,0.283979,0.260616,0.251913,0.26493,0.24200850000000002,0.306703,0.376391,0.32499836363636364,0.326428,0.33299880000000004,0.3269375,0.399248,0.376391,0.326022,0.329407,0.339008,0.3269375,0.399248,-0.475969,-0.4414522727272727,-0.4455976666666667,-0.45217260000000004,-0.4384205,-0.515494,-0.475969,-0.44017,-0.453234,-0.461996,-0.4384205,-0.515494,0.268281,0.23545663636363637,0.24624566666666667,0.23052060000000002,0.24130600000000002,0.269255,0.268281,0.23597,0.247824,0.230735,0.24130600000000002,0.269255
C-9,2021,,0.5867926923076923,0.5699255,0.7227166666666666,0.580313,0.672184,,0.58951,0.5629284999999999,0.703654,0.580313,0.672184,,0.24614053846153847,0.275042,0.2566326666666667,0.280855,0.249907,,0.250881,0.269558,0.258601,0.280855,0.249907,,0.44735630769230766,0.45582900000000004,0.513561,0.475065,0.501674,,0.453819,0.4541815,0.50547,0.475065,0.501674,,1.7610456153846152,1.8989176666666667,1.82786,1.907549,1.971982,,1.974646,1.914956,1.909262,1.907549,1.971982,,0.2651666923076923,0.26080949999999997,0.3021916666666667,0.265687,0.29572,,0.26919,0.25924899999999995,0.297511,0.265687,0.29572,,0.33714,0.3473581666666667,0.3904636666666666,0.361769,0.377531,,0.343029,0.345468,0.382855,0.361769,0.377531,,-0.44735630769230766,-0.45582900000000004,-0.513561,-0.475065,-0.501674,,-0.453819,-0.4541815,-0.50547,-0.475065,-0.501674,,0.24321423076923077,0.2666625,0.2622913333333334,0.281308,0.25687,,0.246231,0.26163349999999996,0.258765,0.281308,0.25687
C-9,2022,0.71766,0.655586375,0.606767,0.7569328333333334,0.577843,0.747639,0.71766,0.6732075,0.606767,0.7226005,0.577843,0.747639,0.280649,0.26511225,0.277553,0.26628816666666666,0.268729,0.274972,0.280649,0.2639195,0.277553,0.268758,0.268729,0.274972,0.516306,0.47148825,0.457331,0.5279256666666666,0.477723,0.490145,0.516306,0.4775815,0.457331,0.5079145,0.477723,0.490145,1.793956,1.4112304999999998,2.173019,2.1962888333333335,1.862752,2.579934,1.793956,1.9814184999999997,2.173019,2.123452,1.862752,2.579934,0.302298,0.283576875,0.2668,0.31196833333333335,0.266405,0.309101,0.302298,0.28805400000000003,0.2668,0.301411,0.266405,0.309101,0.408535,0.3662475,0.357263,0.41001533333333334,0.368434,0.392668,0.408535,0.370299,0.357263,0.3982825,0.368434,0.392668,-0.516306,-0.47148825,-0.457331,-0.5279256666666666,-0.477723,-0.490145,-0.516306,-0.4775815,-0.457331,-0.5079145,-0.477723,-0.490145,0.287238,0.260125375,0.265733,0.273107,0.272468,0.264745,0.287238,0.26258349999999997,0.265733,0.2669245,0.272468,0.264745
C-9,2023,,0.6315803,0.6042996,0.7081756666666666,0.6206776666666667,,,0.6177285,0.587172,0.6959355,0.620341,,,0.2576486,0.2681402,0.25415366666666667,0.2858056666666667,,,0.262556,0.26798,0.2520115,0.286852,,,0.4770719,0.4654782,0.5141936666666667,0.480419,,,0.46595549999999997,0.458814,0.5020065,0.479028,,,1.9530010999999998,1.9603802,2.088857,1.997774,,,2.0414785,2.000225,2.065,1.929568,,,0.2775452,0.2683598,0.302212,0.27520066666666665,,,0.2727255,0.265224,0.297504,0.272926,,,0.3732391,0.3714678,0.40230950000000004,0.3835826666666666,,,0.367346,0.365569,0.395135,0.384964,,,-0.4770719,-0.4654782,-0.5141936666666667,-0.480419,,,-0.46595549999999997,-0.458814,-0.5020065,-0.479028,,,0.2578479,0.2622028,0.2621273333333333,0.276378,,,0.2582,0.260272,0.25626099999999996,0.278217,
C-9,2024,0.767054,0.6889419999999999,,0.7270438333333332,0.6352805,,0.767054,0.66197,,0.7292855,0.6352805,,0.265083,0.2670531666666667,,0.25107283333333336,0.2787485,,0.265083,0.2658125,,0.2509325,0.2787485,,0.516119,0.47523983333333336,,0.4984525,0.4654445,,0.516119,0.472777,,0.503454,0.4654445,,2.209309,1.8807715,,2.2140385,2.105453,,2.209309,1.8584395,,2.1828079999999996,2.105453,,0.315068,0.29336216666666665,,0.30619916666666663,0.280136,,0.315068,0.288219,,0.308909,0.280136,,0.420654,0.3829031666666667,,0.39993433333333334,0.374085,,0.420654,0.3798545,,0.40859900000000005,0.374085,,-0.516119,-0.47523983333333336,,-0.4984525,-0.4654445,,-0.516119,-0.472777,,-0.503454,-0.4654445,,0.261454,0.2624085,,0.25372183333333337,0.26743799999999995,,0.261454,0.261672,,0.255159,0.26743799999999995,
