date,Tmax,Tmin,RH_mean,VPD_mean,VPD_max
2017-03-26,25.9,16.8,71.35,0.7527681365583709,1.5037290968165626
2017-03-27,26.9,17.1,70.48484848,0.8108579418887722,1.5950145018640653
2017-03-28,26.4,16.8,68.37931034,0.8466522074270859,1.5143684311924883
2017-03-29,24.7,18.4,74.65625,0.6624963602937433,1.1201795680018507
2017-03-30,25.6,17.3,72.02564103,0.7353966663624403,1.3787638913063103
2017-03-31,26.6,16.7,71.26666667,0.7734608480243386,1.63678575898432
2017-04-01,26.4,14.4,72.6875,0.6940547174501475,1.7208732172641914
2017-04-02,24.2,15.8,78.79166667,0.5106027242678399,1.1777710691198375
2017-04-03,25.6,14.3,73.125,0.6601528117405302,1.5757301614929258
2017-04-04,25.9,15.6,71.54166667,0.7276749853521665,1.5705615011195209
2017-04-05,24.8,14.7,73.10416667,0.6458928978162894,1.377303496497733
2017-04-06,26.9,15.1,73.64583333,0.693224358870637,1.7367935686964269
2017-04-07,25.6,14.8,76.66666667,0.579399647995064,1.4444193147018485
2017-04-08,24.7,14.5,76.44186047,0.5610169585496894,1.2135278653353385
2017-04-09,24.8,13.8,77.34090909,0.5334187726519883,1.3460011443046032
2017-04-10,27.1,14.8,72.32432432,0.7292294358773697,1.6497028605214856
2017-04-11,25.2,14.2,77.3125,0.5473567661383765,1.3463991420245893
2017-04-12,24.8,14.3,73.9,0.6212099054013109,1.3146987921114728
2017-04-13,24.6,12.8,78.45833333,0.49237458509992504,1.1753709052185664
2017-04-14,24.3,14.3,76.875,0.5397450914833037,1.2456094032408334
2017-04-15,25.2,13.8,78.22916667,0.5207242458149002,1.4425705093120598
2017-04-16,23.8,14.2,80.1875,0.45249329659901383,1.179313722008834
2017-04-17,26.2,15.2,74.95744681,0.6421931712966642,1.5986517064820334
2017-04-18,25.9,13.6,73.3125,0.6537368073441681,1.5705615011195209
2017-04-19,26.9,15.4,73.72916667,0.6954202832846506,1.6304592685721557
2017-04-20,24.2,15.6,78.6875,0.5106766224581878,1.1777710691198375
2017-04-21,25.3,15.2,77.375,0.5602240112657588,1.3866758640057775
2017-04-22,25.2,14.7,78.95744681,0.5132698153835047,1.3143420195954325
2017-04-23,24.6,14.5,81.04166667,0.4497201500679251,1.1135092786281153
2017-04-24,24.2,19.2,76.58333333,0.6140888455802753,1.0871732945721575
2017-04-25,24.4,15.8,75.97916667,0.5826854767642577,1.3142144407972074
2017-04-26,24.7,16.7,78.85106383,0.5300774881510766,1.2135278653353385
2017-04-27,24.7,14.9,78.04166667,0.52765962264571,1.3068761626688261
2017-04-28,23.4,15.3,79.41666667,0.4751347759706597,1.0073455996654264
