img_index,date,agri_year,phenology,cloud_tile_pct,cloud_roi_pct,satellite,parcel_id,group,NDVI,EVI,NDRE,NDWI,SAVI,CIre,GNDVI,MTCI
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,A-2,A,0.356956,0.267682,0.269795,-0.459521,0.259466,0.621279,0.459521,1.773083
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,A-3,A,0.357508,0.264324,0.277404,-0.464638,0.256945,0.635249,0.464638,1.441819
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,A-4,A,0.348854,0.2599,0.27094,-0.457375,0.252628,0.614584,0.457375,1.203683
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,B-5,B,0.3516,0.263456,0.269238,-0.445886,0.252851,0.620975,0.445886,1.778837
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,B-6,B,0.360872,0.279822,0.274388,-0.445397,0.262005,0.646782,0.445397,1.921118
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,B-7,B,0.363949,0.265494,0.278264,-0.460146,0.256999,0.644937,0.460146,2.498065
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,B-8,B,0.387633,0.293059,0.302972,-0.470303,0.276345,0.736074,0.470303,2.195179
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,C-9,C,0.363277,0.261337,0.275857,-0.459729,0.253701,0.63789,0.459729,2.058067
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,C-10,C,0.37617,0.282844,0.288201,-0.463687,0.268752,0.699048,0.463687,2.0585
20230126T144729_20230126T145426_T19KCV,2023-01-26,2023,Crec.Fruto,7.24,0.0,Sentinel-2B,C-11,C,0.37812,0.271839,0.288496,-0.470377,0.261805,0.682722,0.470377,1.977826
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,A-1,A,0.337482,0.241379,0.258306,-0.45603,0.243572,0.585254,0.45603,1.467041
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,A-2,A,0.360611,0.253134,0.27643,-0.483242,0.257462,0.633941,0.483242,1.532051
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,A-3,A,0.401253,0.276654,0.308792,-0.523525,0.28187,0.721163,0.523525,1.803684
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,A-4,A,0.388715,0.269634,0.29917,-0.514517,0.275498,0.690043,0.514517,1.825109
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,B-5,B,0.383729,0.268615,0.290957,-0.490582,0.269801,0.676252,0.490582,1.709914
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,B-6,B,0.387991,0.284669,0.294283,-0.4804,0.276798,0.702864,0.4804,2.072432
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,B-7,B,0.408248,0.278157,0.308766,-0.514973,0.281192,0.736166,0.514973,1.891542
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,B-8,B,0.430021,0.304254,0.328812,-0.521209,0.298979,0.814486,0.521209,2.091476
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,C-9,C,0.409305,0.271961,0.309354,-0.519832,0.277884,0.736189,0.519832,2.073456
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,C-10,C,0.422969,0.294547,0.322978,-0.521734,0.29292,0.80155,0.521734,2.088099
20230215T144729_20230215T144807_T19KCV,2023-02-15,2023,Crec.Fruto,12.05,0.0,Sentinel-2B,C-11,C,0.424295,0.279863,0.317544,-0.529384,0.283773,0.765716,0.529384,1.832824
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,A-1,A,0.3379,0.247622,0.248041,-0.450585,0.244345,0.55057,0.450585,1.746523
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,A-2,A,0.359858,0.259875,0.265097,-0.475163,0.25815,0.595443,0.475163,1.78845
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,A-3,A,0.3712,0.26441,0.278425,-0.485077,0.262573,0.632963,0.485077,1.824976
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,A-4,A,0.363984,0.261775,0.270804,-0.479549,0.259859,0.612838,0.479549,1.767134
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,B-5,B,0.371644,0.267213,0.272508,-0.472516,0.262585,0.62593,0.472516,1.871614
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,B-6,B,0.380042,0.284197,0.27929,-0.467174,0.271584,0.657463,0.467174,1.964935
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,B-7,B,0.385305,0.270691,0.284463,-0.487221,0.267169,0.669749,0.487221,1.830458
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,B-8,B,0.405174,0.294097,0.305785,-0.493559,0.283693,0.745126,0.493559,2.241861
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,C-9,C,0.385283,0.265921,0.285935,-0.489604,0.263796,0.667757,0.489604,2.02489
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,C-10,C,0.394587,0.283787,0.293497,-0.488851,0.275977,0.712757,0.488851,2.441081
20230225T144729_20230225T145519_T19KCV,2023-02-25,2023,Crec.Fruto,1.76,0.0,Sentinel-2B,C-11,C,0.398513,0.274134,0.293318,-0.4983,0.270192,0.697145,0.4983,1.960107
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,A-1,A,0.290733,0.201506,0.220781,-0.399162,0.20059,0.459757,0.399162,1.614244
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,A-2,A,0.305519,0.205859,0.231454,-0.414835,0.206884,0.493119,0.414835,1.670925
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,A-3,A,0.321711,0.217782,0.247924,-0.429909,0.217568,0.531808,0.429909,1.416717
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,A-4,A,0.315471,0.214419,0.239536,-0.42495,0.214108,0.513356,0.42495,1.729942
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,B-5,B,0.324397,0.225783,0.242084,-0.416612,0.221949,0.524023,0.416612,1.724408
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,B-6,B,0.32697,0.232789,0.244038,-0.414037,0.225689,0.540157,0.414037,1.757314
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,B-7,B,0.33761,0.229946,0.256011,-0.432671,0.226704,0.562043,0.432671,1.855683
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,B-8,B,0.352245,0.246254,0.270262,-0.437254,0.238771,0.620022,0.437254,1.998491
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,C-9,C,0.336759,0.222619,0.25894,-0.434071,0.221423,0.569764,0.434071,2.29444
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,C-10,C,0.343735,0.234604,0.262641,-0.432126,0.230181,0.600658,0.432126,1.861453
20230302T144721_20230302T145335_T19KCV,2023-03-02,2023,Crec.Fruto,22.4,0.0,Sentinel-2A,C-11,C,0.350179,0.230995,0.262712,-0.440173,0.228231,0.590691,0.440173,1.686045
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,A-1,A,0.361154,0.234952,0.268821,-0.499625,0.254961,0.580749,0.499625,1.628624
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,A-2,A,0.381512,0.241647,0.2824,-0.528045,0.265892,0.626207,0.528045,1.715898
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,A-3,A,0.400364,0.248879,0.300122,-0.54434,0.27392,0.67534,0.54434,1.933479
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,A-4,A,0.387043,0.242621,0.288938,-0.533543,0.267343,0.646615,0.533543,1.839213
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,B-5,B,0.395584,0.250052,0.287818,-0.523049,0.270936,0.649192,0.523049,3.814145
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,B-6,B,0.401947,0.266313,0.292025,-0.508285,0.279064,0.672333,0.508285,1.766747
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,B-7,B,0.414616,0.252363,0.305693,-0.544971,0.277213,0.704258,0.544971,1.753645
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,B-8,B,0.433587,0.276643,0.322004,-0.546448,0.294083,0.772956,0.546448,1.948447
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,C-9,C,0.41428,0.246981,0.305285,-0.54996,0.27253,0.707295,0.54996,1.546651
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,C-10,C,0.421348,0.265691,0.311164,-0.539099,0.285262,0.741939,0.539099,2.153789
20230312T144721_20230312T145442_T19KCV,2023-03-12,2023,Crec.Fruto,28.47,0.0,Sentinel-2A,C-11,C,0.427768,0.253521,0.313125,-0.559166,0.278625,0.730971,0.559166,1.623371
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,A-1,A,0.364277,0.243199,0.267503,-0.492352,0.25581,0.589792,0.492352,2.637717
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,A-2,A,0.383488,0.249205,0.280869,-0.517485,0.265946,0.624098,0.517485,1.666052
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,A-3,A,0.40103,0.257516,0.297931,-0.533471,0.273441,0.678236,0.533471,1.774496
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,A-4,A,0.386053,0.249712,0.286198,-0.521523,0.266023,0.641526,0.521523,1.716104
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,B-5,B,0.395921,0.256702,0.286782,-0.512545,0.26968,0.651328,0.512545,1.93388
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,B-6,B,0.401013,0.271265,0.291382,-0.502715,0.276952,0.681357,0.502715,1.842487
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,B-7,B,0.414784,0.260591,0.302702,-0.5353,0.275913,0.703844,0.5353,
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,B-8,B,0.431124,0.281589,0.322126,-0.53744,0.290759,0.782545,0.53744,2.051684
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,C-9,C,0.418809,0.256879,0.306519,-0.541673,0.273868,0.713207,0.541673,
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,C-10,C,0.419808,0.270789,0.308203,-0.532569,0.282771,0.741184,0.532569,1.960579
20230322T144731_20230322T144725_T19KCV,2023-03-22,2023,Crec.Fruto,22.99,0.0,Sentinel-2A,C-11,C,0.432327,0.263583,0.314006,-0.54982,0.27994,0.747622,0.54982,1.611699
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,A-1,A,0.367955,0.260991,0.278747,-0.489399,0.267192,0.636225,0.489399,1.469031
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,A-2,A,0.386712,0.270879,0.29072,-0.512143,0.279576,0.672196,0.512143,1.786224
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,A-3,A,0.413583,0.281162,0.314322,-0.536798,0.291138,0.748274,0.536798,1.774271
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,A-4,A,0.396171,0.274782,0.299726,-0.520977,0.283464,0.702785,0.520977,1.384807
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,B-5,B,0.411681,0.280808,0.306246,-0.519376,0.287704,0.730542,0.519376,1.837296
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,B-6,B,0.410352,0.296064,0.306211,-0.50582,0.293039,0.743561,0.50582,1.706161
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,B-7,B,0.431791,0.282532,0.322977,-0.546588,0.29402,0.789552,0.546588,1.569835
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,B-8,B,0.447308,0.308684,0.339987,-0.543803,0.310451,0.855737,0.543803,2.049118
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,C-9,C,0.437834,0.278219,0.328924,-0.556469,0.291776,0.816599,0.556469,1.644044
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,C-10,C,0.437376,0.295746,0.327742,-0.54185,0.301562,0.831009,0.54185,2.101837
20230327T144729_20230327T145355_T19KCV,2023-03-27,2023,Crec.Fruto,3.79,0.0,Sentinel-2B,C-11,C,0.453708,0.286902,0.335248,-0.565442,0.299059,0.834132,0.565442,1.990695
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,A-1,A,0.327409,0.221691,0.251933,-0.447446,0.226551,0.536683,0.447446,1.666067
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,A-2,A,0.346647,0.229901,0.267047,-0.468394,0.237964,0.576049,0.468394,1.674738
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,A-3,A,0.357911,0.23457,0.278501,-0.478124,0.2419,0.613077,0.478124,1.623484
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,A-4,A,0.348652,0.230593,0.269659,-0.469381,0.237754,0.58952,0.469381,1.782903
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,B-5,B,0.361909,0.237783,0.273958,-0.469796,0.243653,0.605426,0.469796,1.672957
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,B-6,B,0.368631,0.251695,0.279422,-0.463672,0.251114,0.632851,0.463672,1.824369
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,B-7,B,0.375021,0.239407,0.287384,-0.487818,0.247206,0.647258,0.487818,1.401032
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,B-8,B,0.392774,0.260398,0.305232,-0.491054,0.262565,0.719725,0.491054,2.063031
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,C-9,C,0.378742,0.23811,0.289831,-0.488834,0.246168,0.653334,0.488834,1.463838
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,C-10,C,0.378272,0.248339,0.293266,-0.480345,0.2529,0.687532,0.480345,1.969821
20230401T144731_20230401T145539_T19KCV,2023-04-01,2023,Envero,8.86,0.0,Sentinel-2A,C-11,C,0.389436,0.244167,0.297769,-0.496684,0.2517,0.682881,0.496684,2.094082
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,A-1,A,0.35033,0.243857,0.259413,-0.464568,0.242817,0.583704,0.464568,1.81421
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,A-2,A,0.369981,0.253193,0.272877,-0.486788,0.25399,0.617081,0.486788,1.773523
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,A-3,A,0.388228,0.261003,0.294068,-0.504597,0.262084,0.677724,0.504597,1.883582
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,A-4,A,0.378282,0.256494,0.283339,-0.494856,0.25721,0.645643,0.494856,1.815799
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,B-5,B,0.384357,0.26144,0.282332,-0.487163,0.259572,0.658858,0.487163,1.901351
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,B-6,B,0.389845,0.276438,0.285399,-0.479537,0.267124,0.676798,0.479537,1.94702
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,B-7,B,0.399987,0.265906,0.299117,-0.502752,0.264868,0.705625,0.502752,2.135812
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,B-8,B,0.417544,0.287497,0.31493,-0.50752,0.279808,0.773053,0.50752,2.205938
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,C-9,C,0.401657,0.261018,0.300556,-0.50721,0.261391,0.711284,0.50721,2.188485
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,C-10,C,0.410141,0.277509,0.304434,-0.506521,0.273677,0.745463,0.506521,2.554625
20230406T144729_20230406T145427_T19KCV,2023-04-06,2023,Envero,0.03,0.0,Sentinel-2B,C-11,C,0.41846,0.270932,0.309872,-0.51843,0.269806,0.755,0.51843,2.214051
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,A-1,A,0.340737,0.232566,0.25667,-0.455898,0.234887,0.55987,0.455898,1.811759
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,A-2,A,0.356754,0.239188,0.268754,-0.475532,0.243786,0.586834,0.475532,1.77785
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,A-3,A,0.375088,0.248444,0.285736,-0.489707,0.251773,0.642536,0.489707,
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,A-4,A,0.363456,0.241794,0.276716,-0.481316,0.246011,0.610469,0.481316,1.878892
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,B-5,B,0.372479,0.249066,0.276974,-0.473997,0.249954,0.619151,0.473997,1.852024
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,B-6,B,0.373608,0.259397,0.278604,-0.465792,0.254657,0.636254,0.465792,1.943679
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,B-7,B,0.386229,0.251719,0.291451,-0.490309,0.254145,0.665156,0.490309,2.021918
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,B-8,B,0.402685,0.271779,0.308901,-0.493918,0.268745,0.734148,0.493918,2.241313
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,C-9,C,0.388613,0.247144,0.29299,-0.494173,0.251131,0.674043,0.494173,3.082918
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,C-10,C,0.393131,0.26127,0.297633,-0.491577,0.260846,0.707057,0.491577,2.17829
20230411T144731_20230411T145537_T19KCV,2023-04-11,2023,Envero,0.93,0.0,Sentinel-2A,C-11,C,0.400212,0.253405,0.300961,-0.501151,0.256398,0.708506,0.501151,2.135718
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,A-1,A,0.335985,0.225833,0.251446,-0.45363,0.228907,0.54453,0.45363,1.707026
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,A-2,A,0.351802,0.233142,0.262732,-0.471079,0.237649,0.573856,0.471079,1.824488
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,A-3,A,0.370124,0.240658,0.282056,-0.487484,0.245404,0.625319,0.487484,2.043688
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,A-4,A,0.358871,0.235998,0.27173,-0.477229,0.240775,0.596372,0.477229,2.192303
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,B-5,B,0.371221,0.242303,0.279584,-0.475843,0.245475,0.624232,0.475843,2.077624
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,B-6,B,0.372196,0.25373,0.277293,-0.465808,0.250535,0.632689,0.465808,2.07882
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,B-7,B,0.384903,0.245908,0.288289,-0.491821,0.250089,0.661186,0.491821,1.776834
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,B-8,B,0.401021,0.265143,0.305221,-0.495673,0.264187,0.724016,0.495673,2.274518
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,C-9,C,0.388202,0.243552,0.294452,-0.496803,0.24843,0.680587,0.496803,2.065
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,C-10,C,0.392488,0.256131,0.296014,-0.49379,0.257197,0.703218,0.49379,2.230092
20230421T144721_20230421T145241_T19KCV,2023-04-21,2023,Envero,0.07,0.0,Sentinel-2A,C-11,C,0.400253,0.249391,0.300664,-0.502717,0.253404,0.702502,0.502717,2.161877
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,A-1,A,0.377639,0.259118,0.275669,-0.479832,0.252808,0.630307,0.479832,2.065418
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,A-2,A,0.393305,0.266914,0.288799,-0.495776,0.261982,0.668401,0.495776,2.312876
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,A-3,A,0.404845,0.26801,0.304377,-0.507746,0.263667,0.715549,0.507746,2.170244
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,A-4,A,0.391809,0.262364,0.290671,-0.501318,0.259071,0.664549,0.501318,2.031853
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,B-5,B,0.404216,0.267485,0.299065,-0.497923,0.261625,0.709318,0.497923,2.299094
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,B-6,B,0.410304,0.284239,0.303305,-0.493289,0.271301,0.738497,0.493289,2.481952
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,B-7,B,0.415179,0.2668,0.308719,-0.508366,0.26226,0.7396,0.508366,2.382342
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,B-8,B,0.430781,0.288859,0.324762,-0.513821,0.277136,0.808777,0.513821,2.691933
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,C-9,C,0.420654,0.265083,0.315068,-0.516119,0.261454,0.767054,0.516119,2.209309
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,C-10,C,0.426778,0.279799,0.318485,-0.512495,0.271238,0.792153,0.512495,2.458751
20230903T144729_20230903T145114_T19KCV,2023-09-03,2024,Brotacion,1.76,0.0,Sentinel-2B,C-11,C,0.434492,0.272638,0.324004,-0.523617,0.267701,0.803468,0.523617,2.379713
20231028T144731_20231028T144730_T19KCV,2023-10-28,2024,Floracion,8.26,0.0,Sentinel-2A,A-1,A,0.324588,0.251183,0.238728,-0.418425,0.240686,0.518097,0.418425,1.770482
20231028T144731_20231028T144730_T19KCV,2023-10-28,2024,Floracion,8.26,0.0,Sentinel-2A,A-2,A,0.328298,0.250109,0.242295,-0.430658,0.243237,0.510411,0.430658,1.661404
20231028T144731_20231028T144730_T19KCV,2023-10-28,2024,Floracion,8.26,0.0,Sentinel-2A,A-3,A,0.340396,0.256472,0.253901,-0.439861,0.249102,0.554646,0.439861,1.790945
20231028T144731_20231028T144730_T19KCV,2023-10-28,2024,Floracion,8.26,0.0,Sentinel-2A,A-4,A,0.320965,0.242865,0.238344,-0.425037,0.236403,0.503461,0.425037,1.712147
20231028T144731_20231028T144730_T19KCV,2023-10-28,2024,Floracion,8.26,0.0,Sentinel-2A,B-5,B,0.339138,0.256376,0.251063,-0.432705,0.247073,0.543044,0.432705,1.769682
20231028T144731_20231028T144730_T19KCV,2023-10-28,2024,Floracion,8.26,0.0,Sentinel-2A,B-6,B,0.359164,0.278381,0.265188,-0.440649,0.262479,0.592807,0.440649,1.864294
